,layer,feature,indirect_effect,prompt_str,response_str,node_type
204786,8,2034,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204785,8,2033,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204784,8,2032,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204783,8,2031,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204782,8,2030,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204847,8,2095,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204848,8,2096,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204849,8,2097,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204894,8,2142,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204914,8,2162,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204913,8,2161,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204912,8,2160,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204911,8,2159,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204910,8,2158,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204909,8,2157,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204908,8,2156,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204907,8,2155,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204906,8,2154,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204905,8,2153,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204904,8,2152,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204903,8,2151,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204902,8,2150,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204901,8,2149,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204900,8,2148,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204899,8,2147,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204898,8,2146,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204897,8,2145,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204896,8,2144,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204915,8,2163,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204916,8,2164,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204917,8,2165,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204928,8,2176,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204936,8,2184,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204935,8,2183,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204934,8,2182,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204933,8,2181,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204932,8,2180,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204931,8,2179,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204930,8,2178,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204929,8,2177,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204927,8,2175,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204918,8,2166,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204926,8,2174,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204925,8,2173,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204924,8,2172,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204923,8,2171,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204922,8,2170,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204921,8,2169,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204920,8,2168,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204919,8,2167,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204895,8,2143,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204893,8,2141,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204850,8,2098,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204892,8,2140,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204869,8,2117,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204868,8,2116,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204867,8,2115,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204866,8,2114,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204865,8,2113,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204864,8,2112,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204863,8,2111,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204862,8,2110,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204861,8,2109,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204860,8,2108,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204859,8,2107,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204858,8,2106,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204857,8,2105,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204856,8,2104,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204855,8,2103,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204854,8,2102,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204853,8,2101,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204852,8,2100,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204851,8,2099,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204870,8,2118,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204871,8,2119,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204872,8,2120,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204883,8,2131,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204891,8,2139,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204890,8,2138,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204889,8,2137,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204888,8,2136,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204887,8,2135,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204886,8,2134,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204885,8,2133,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204884,8,2132,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204882,8,2130,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204873,8,2121,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204881,8,2129,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204880,8,2128,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204879,8,2127,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204878,8,2126,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204877,8,2125,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204876,8,2124,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204875,8,2123,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204874,8,2122,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204756,8,2004,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204754,8,2002,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204570,8,1818,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204638,8,1886,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204636,8,1884,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204635,8,1883,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204634,8,1882,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204633,8,1881,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204632,8,1880,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204631,8,1879,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204630,8,1878,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204629,8,1877,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204628,8,1876,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204627,8,1875,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204626,8,1874,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204625,8,1873,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204624,8,1872,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204623,8,1871,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204622,8,1870,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204621,8,1869,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204620,8,1868,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204619,8,1867,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204618,8,1866,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204637,8,1885,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204639,8,1887,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204753,8,2001,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204640,8,1888,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204659,8,1907,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204658,8,1906,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204657,8,1905,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204656,8,1904,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204655,8,1903,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204654,8,1902,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204653,8,1901,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204652,8,1900,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204651,8,1899,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204650,8,1898,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204649,8,1897,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204648,8,1896,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204647,8,1895,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204646,8,1894,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204645,8,1893,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204644,8,1892,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204643,8,1891,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204642,8,1890,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204641,8,1889,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204617,8,1865,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204616,8,1864,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204615,8,1863,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204614,8,1862,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204590,8,1838,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204589,8,1837,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204588,8,1836,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204587,8,1835,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204586,8,1834,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204584,8,1832,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204583,8,1831,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204582,8,1830,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204581,8,1829,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204580,8,1828,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204579,8,1827,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204578,8,1826,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204577,8,1825,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204576,8,1824,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204575,8,1823,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204574,8,1822,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204573,8,1821,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204572,8,1820,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204571,8,1819,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204591,8,1839,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204592,8,1840,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204593,8,1841,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204605,8,1853,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204613,8,1861,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204612,8,1860,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204611,8,1859,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204610,8,1858,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204609,8,1857,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204608,8,1856,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204607,8,1855,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204606,8,1854,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204604,8,1852,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204594,8,1842,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204603,8,1851,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204602,8,1850,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204601,8,1849,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204600,8,1848,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204599,8,1847,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204597,8,1845,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204596,8,1844,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204595,8,1843,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204660,8,1908,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204661,8,1909,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204662,8,1910,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204708,8,1956,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204730,8,1978,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204729,8,1977,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204728,8,1976,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204727,8,1975,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204726,8,1974,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204725,8,1973,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204724,8,1972,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204723,8,1971,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204721,8,1969,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204720,8,1968,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204719,8,1967,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204718,8,1966,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204717,8,1965,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204716,8,1964,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204715,8,1963,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204714,8,1962,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204713,8,1961,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204711,8,1959,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204710,8,1958,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204731,8,1979,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204732,8,1980,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204733,8,1981,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204744,8,1992,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204752,8,2000,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204751,8,1999,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204750,8,1998,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204749,8,1997,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204748,8,1996,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204747,8,1995,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204746,8,1994,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204745,8,1993,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204743,8,1991,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204734,8,1982,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204742,8,1990,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204741,8,1989,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204740,8,1988,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204739,8,1987,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204738,8,1986,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204737,8,1985,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204736,8,1984,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204735,8,1983,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204709,8,1957,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204707,8,1955,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204663,8,1911,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204706,8,1954,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204683,8,1931,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204682,8,1930,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204681,8,1929,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204680,8,1928,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204679,8,1927,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204678,8,1926,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204677,8,1925,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204676,8,1924,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204675,8,1923,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204673,8,1921,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204672,8,1920,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204671,8,1919,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204670,8,1918,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204669,8,1917,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204668,8,1916,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204667,8,1915,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204666,8,1914,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204665,8,1913,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204664,8,1912,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204684,8,1932,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204685,8,1933,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204686,8,1934,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204697,8,1945,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204705,8,1953,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204704,8,1952,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204703,8,1951,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204702,8,1950,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204701,8,1949,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204700,8,1948,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204699,8,1947,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204698,8,1946,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204696,8,1944,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204687,8,1935,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204695,8,1943,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204694,8,1942,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204693,8,1941,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204692,8,1940,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204691,8,1939,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204690,8,1938,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204689,8,1937,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204688,8,1936,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
199834,7,22426,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
199836,7,22428,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204158,8,1406,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
201497,7,24089,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204177,8,1425,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200240,7,22832,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200241,7,22833,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200242,7,22834,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200243,7,22835,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200244,7,22836,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200245,7,22837,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200246,7,22838,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200247,7,22839,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200248,7,22840,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200249,7,22841,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
